Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 02/01/2002 / Data final: 02/01/2012.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
27/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
24/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
23/11/2006;13,67;1,00050858;0;0;0;0;0;0;0;
22/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
21/11/2006;13,68;1,00050893;0;0;0;0;0;0;0;
20/11/2006;13,68;1,00050893;0;0;0;0;0;0;0;
17/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
16/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
14/11/2006;13,67;1,00050858;0;0;0;0;0;0;0;
13/11/2006;13,68;1,00050893;0;0;0;0;0;0;0;
10/11/2006;13,66;1,00050823;0;0;0;0;0;0;0;
09/11/2006;13,68;1,00050893;0;0;0;0;0;0;0;
08/11/2006;13,69;1,00050928;0;0;0;0;0;0;0;
07/11/2006;13,69;1,00050928;0;0;0;0;0;0;0;
06/11/2006;13,69;1,00050928;0;0;0;0;0;0;0;
03/11/2006;13,67;1,00050858;0;0;0;0;0;0;0;
01/11/2006;13,68;1,00050893;0;0;0;0;0;0;0;
31/10/2006;13,68;1,00050893;0;0;0;0;0;0;0;
30/10/2006;13,68;1,00050893;0;0;0;0;0;0;0;
27/10/2006;13,67;1,00050858;0;0;0;0;0;0;0;
26/10/2006;13,68;1,00050893;0;0;0;0;0;0;0;
25/10/2006;13,68;1,00050893;0;0;0;0;0;0;0;
24/10/2006;13,67;1,00050858;0;0;0;0;0;0;0;
23/10/2006;13,66;1,00050823;0;0;0;0;0;0;0;
20/10/2006;13,65;1,00050788;0;0;0;0;0;0;0;
19/10/2006;13,67;1,00050858;0;0;0;0;0;0;0;
18/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
17/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
16/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
13/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
11/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
10/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
09/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
06/10/2006;14,17;1,00052600;0;0;0;0;0;0;0;
05/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
04/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
03/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
02/10/2006;14,16;1,00052566;0;0;0;0;0;0;0;
29/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
28/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
27/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
26/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
25/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
22/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
21/09/2006;14,18;1,00052635;0;0;0;0;0;0;0;
20/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
19/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
18/09/2006;14,16;1,00052566;0;0;0;0;0;0;0;
15/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
14/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
13/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
12/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
11/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
08/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
06/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
05/09/2006;14,18;1,00052635;0;0;0;0;0;0;0;
04/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
01/09/2006;14,17;1,00052600;0;0;0;0;0;0;0;
31/08/2006;14,18;1,00052635;0;0;0;0;0;0;0;
30/08/2006;14,67;1,00054335;0;0;0;0;0;0;0;
29/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
28/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
25/08/2006;14,68;1,00054370;0;0;0;0;0;0;0;
24/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
23/08/2006;14,68;1,00054370;0;0;0;0;0;0;0;
22/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
21/08/2006;14,7;1,00054439;0;0;0;0;0;0;0;
18/08/2006;14,74;1,00054578;0;0;0;0;0;0;0;
17/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
16/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
15/08/2006;14,7;1,00054439;0;0;0;0;0;0;0;
14/08/2006;14,69;1,00054405;0;0;0;0;0;0;0;
11/08/2006;14,67;1,00054335;0;0;0;0;0;0;0;
10/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
09/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
08/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
07/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
04/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
03/08/2006;14,67;1,00054335;0;0;0;0;0;0;0;
02/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
01/08/2006;14,66;1,00054301;0;0;0;0;0;0;0;
31/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
28/07/2006;14,65;1,00054266;0;0;0;0;0;0;0;
27/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
26/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
25/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
24/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
21/07/2006;14,65;1,00054266;0;0;0;0;0;0;0;
20/07/2006;14,66;1,00054301;0;0;0;0;0;0;0;
19/07/2006;15,17;1,00056063;0;0;0;0;0;0;0;
18/07/2006;15,19;1,00056132;0;0;0;0;0;0;0;
17/07/2006;15,16;1,00056028;0;0;0;0;0;0;0;
14/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
13/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
12/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
11/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
10/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
07/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
06/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
05/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
04/07/2006;15,18;1,00056097;0;0;0;0;0;0;0;
03/07/2006;15,17;1,00056063;0;0;0;0;0;0;0;
30/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
29/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
28/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
27/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
26/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
23/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
22/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
21/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
20/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
19/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
16/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
14/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
13/06/2006;15,19;1,00056132;0;0;0;0;0;0;0;
12/06/2006;15,18;1,00056097;0;0;0;0;0;0;0;
09/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
08/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
07/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
06/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
05/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
02/06/2006;15,16;1,00056028;0;0;0;0;0;0;0;
01/06/2006;15,17;1,00056063;0;0;0;0;0;0;0;
31/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
30/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
29/05/2006;15,67;1,00057783;0;0;0;0;0;0;0;
26/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
25/05/2006;15,67;1,00057783;0;0;0;0;0;0;0;
24/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
23/05/2006;15,67;1,00057783;0;0;0;0;0;0;0;
22/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
19/05/2006;15,66;1,00057749;0;0;0;0;0;0;0;
18/05/2006;15,68;1,00057817;0;0;0;0;0;0;0;
17/05/2006;15,68;1,00057817;0;0;0;0;0;0;0;
16/05/2006;15,77;1,00058126;0;0;0;0;0;0;0;
15/05/2006;15,74;1,00058023;0;0;0;0;0;0;0;
12/05/2006;15,75;1,00058058;0;0;0;0;0;0;0;
11/05/2006;15,7;1,00057886;0;0;0;0;0;0;0;
10/05/2006;15,71;1,00057920;0;0;0;0;0;0;0;
09/05/2006;15,77;1,00058126;0;0;0;0;0;0;0;
08/05/2006;15,77;1,00058126;0;0;0;0;0;0;0;
05/05/2006;15,77;1,00058126;0;0;0;0;0;0;0;
04/05/2006;15,71;1,00057920;0;0;0;0;0;0;0;
03/05/2006;15,71;1,00057920;0;0;0;0;0;0;0;
02/05/2006;15,7;1,00057886;0;0;0;0;0;0;0;
28/04/2006;15,7;1,00057886;0;0;0;0;0;0;0;
27/04/2006;15,69;1,00057852;0;0;0;0;0;0;0;
26/04/2006;15,68;1,00057817;0;0;0;0;0;0;0;
25/04/2006;15,68;1,00057817;0;0;0;0;0;0;0;
24/04/2006;15,68;1,00057817;0;0;0;0;0;0;0;
20/04/2006;15,69;1,00057852;0;0;0;0;0;0;0;
19/04/2006;16,44;1,00060417;0;0;0;0;0;0;0;
18/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
17/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
13/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
12/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
11/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
10/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
07/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
06/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
05/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
04/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
03/04/2006;16,45;1,00060452;0;0;0;0;0;0;0;
31/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
30/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
29/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
28/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
27/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
24/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
23/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
22/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
21/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
20/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
17/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
16/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
15/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
14/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
13/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
10/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
09/03/2006;16,54;1,00060758;0;0;0;0;0;0;0;
08/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
07/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
06/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
03/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
02/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
01/03/2006;17,29;1,00063305;0;0;0;0;0;0;0;
24/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
23/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
22/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
21/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
20/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
17/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
16/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
15/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
14/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
13/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
10/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
09/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
08/02/2006;17,29;1,00063305;0;0;0;0;0;0;0;
07/02/2006;17,28;1,00063272;0;0;0;0;0;0;0;
06/02/2006;17,27;1,00063238;0;0;0;0;0;0;0;
03/02/2006;17,26;1,00063204;0;0;0;0;0;0;0;
02/02/2006;17,24;1,00063136;0;0;0;0;0;0;0;
01/02/2006;17,23;1,00063102;0;0;0;0;0;0;0;
31/01/2006;17,23;1,00063102;0;0;0;0;0;0;0;
30/01/2006;17,23;1,00063102;0;0;0;0;0;0;0;
27/01/2006;17,23;1,00063102;0;0;0;0;0;0;0;
26/01/2006;17,22;1,00063068;0;0;0;0;0;0;0;
25/01/2006;17,21;1,00063035;0;0;0;0;0;0;0;
24/01/2006;17,2;1,00063001;0;0;0;0;0;0;0;
23/01/2006;17,2;1,00063001;0;0;0;0;0;0;0;
20/01/2006;17,2;1,00063001;0;0;0;0;0;0;0;
19/01/2006;17,2;1,00063001;0;0;0;0;0;0;0;
18/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
17/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
16/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
13/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
12/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
11/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
10/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
09/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
06/01/2006;17,95;1,00065534;0;0;0;0;0;0;0;
05/01/2006;17,96;1,00065567;0;0;0;0;0;0;0;
04/01/2006;17,97;1,00065601;0;0;0;0;0;0;0;
03/01/2006;17,98;1,00065635;0;0;0;0;0;0;0;
02/01/2006;17,98;1,00065635;0;0;0;0;0;0;0;
30/12/2005;18,05;1,00065870;0;0;0;0;0;0;0;
29/12/2005;18,05;1,00065870;0;0;0;0;0;0;0;
28/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
27/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
26/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
23/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
22/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
21/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
20/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
19/12/2005;18,04;1,00065836;0;0;0;0;0;0;0;
16/12/2005;18,03;1,00065803;0;0;0;0;0;0;0;
15/12/2005;18;1,00065702;0;0;0;0;0;0;0;
14/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
13/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
12/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
09/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
08/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
07/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
06/12/2005;18,48;1,00067314;0;0;0;0;0;0;0;
05/12/2005;18,49;1,00067347;0;0;0;0;0;0;0;
02/12/2005;18,5;1,00067381;0;0;0;0;0;0;0;
01/12/2005;18,52;1,00067448;0;0;0;0;0;0;0;
30/11/2005;18,53;1,00067481;0;0;0;0;0;0;0;
29/11/2005;18,5;1,00067381;0;0;0;0;0;0;0;
28/11/2005;18,49;1,00067347;0;0;0;0;0;0;0;
25/11/2005;18,47;1,00067280;0;0;0;0;0;0;0;
24/11/2005;18,46;1,00067247;0;0;0;0;0;0;0;
23/11/2005;18,96;1,00068919;0;0;0;0;0;0;0;
22/11/2005;18,98;1,00068986;0;0;0;0;0;0;0;
21/11/2005;18,98;1,00068986;0;0;0;0;0;0;0;
18/11/2005;19;1,00069053;0;0;0;0;0;0;0;
17/11/2005;19,01;1,00069086;0;0;0;0;0;0;0;
16/11/2005;19,02;1,00069120;0;0;0;0;0;0;0;
14/11/2005;19,03;1,00069153;0;0;0;0;0;0;0;
11/11/2005;19,03;1,00069153;0;0;0;0;0;0;0;
10/11/2005;19,02;1,00069120;0;0;0;0;0;0;0;
09/11/2005;19,01;1,00069086;0;0;0;0;0;0;0;
08/11/2005;18,99;1,00069020;0;0;0;0;0;0;0;
07/11/2005;18,97;1,00068953;0;0;0;0;0;0;0;
04/11/2005;18,96;1,00068919;0;0;0;0;0;0;0;
03/11/2005;18,95;1,00068886;0;0;0;0;0;0;0;
01/11/2005;18,95;1,00068886;0;0;0;0;0;0;0;
31/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
28/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
27/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
26/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
25/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
24/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
21/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
20/10/2005;18,95;1,00068886;0;0;0;0;0;0;0;
19/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
18/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
17/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
14/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
13/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
11/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
10/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
07/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
06/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
05/10/2005;19,45;1,00070552;0;0;0;0;0;0;0;
04/10/2005;19,46;1,00070585;0;0;0;0;0;0;0;
03/10/2005;19,48;1,00070651;0;0;0;0;0;0;0;
30/09/2005;19,53;1,00070818;0;0;0;0;0;0;0;
29/09/2005;19,52;1,00070784;0;0;0;0;0;0;0;
28/09/2005;19,52;1,00070784;0;0;0;0;0;0;0;
27/09/2005;19,5;1,00070718;0;0;0;0;0;0;0;
26/09/2005;19,5;1,00070718;0;0;0;0;0;0;0;
23/09/2005;19,5;1,00070718;0;0;0;0;0;0;0;
22/09/2005;19,51;1,00070751;0;0;0;0;0;0;0;
21/09/2005;19,5;1,00070718;0;0;0;0;0;0;0;
20/09/2005;19,51;1,00070751;0;0;0;0;0;0;0;
19/09/2005;19,51;1,00070751;0;0;0;0;0;0;0;
16/09/2005;19,5;1,00070718;0;0;0;0;0;0;0;
15/09/2005;19,49;1,00070685;0;0;0;0;0;0;0;
14/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
13/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
12/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
09/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
08/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
06/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
05/09/2005;19,73;1,00071481;0;0;0;0;0;0;0;
02/09/2005;19,73;1,00071481;0;0;0;0;0;0;0;
01/09/2005;19,74;1,00071515;0;0;0;0;0;0;0;
31/08/2005;19,73;1,00071481;0;0;0;0;0;0;0;
30/08/2005;19,73;1,00071481;0;0;0;0;0;0;0;
29/08/2005;19,73;1,00071481;0;0;0;0;0;0;0;
26/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
25/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
24/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
23/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
22/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
19/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
18/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
17/08/2005;19,75;1,00071548;0;0;0;0;0;0;0;
16/08/2005;19,77;1,00071614;0;0;0;0;0;0;0;
15/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
12/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
11/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
10/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
09/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
08/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
05/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
04/08/2005;19,76;1,00071581;0;0;0;0;0;0;0;
03/08/2005;19,75;1,00071548;0;0;0;0;0;0;0;
02/08/2005;19,75;1,00071548;0;0;0;0;0;0;0;
01/08/2005;19,74;1,00071515;0;0;0;0;0;0;0;
29/07/2005;19,74;1,00071515;0;0;0;0;0;0;0;
28/07/2005;19,73;1,00071481;0;0;0;0;0;0;0;
27/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
26/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
25/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
22/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
21/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
20/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
19/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
18/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
15/07/2005;19,73;1,00071481;0;0;0;0;0;0;0;
14/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
13/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
12/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
11/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
08/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
07/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
06/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
05/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
04/07/2005;19,72;1,00071448;0;0;0;0;0;0;0;
01/07/2005;19,73;1,00071481;0;0;0;0;0;0;0;
30/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
29/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
28/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
27/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
24/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
23/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
22/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
21/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
20/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
17/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
16/06/2005;19,74;1,00071515;0;0;0;0;0;0;0;
15/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
14/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
13/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
10/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
09/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
08/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
07/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
06/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
03/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
02/06/2005;19,75;1,00071548;0;0;0;0;0;0;0;
01/06/2005;19,76;1,00071581;0;0;0;0;0;0;0;
31/05/2005;19,76;1,00071581;0;0;0;0;0;0;0;
30/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
27/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
25/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
24/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
23/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
20/05/2005;19,75;1,00071548;0;0;0;0;0;0;0;
19/05/2005;19,76;1,00071581;0;0;0;0;0;0;0;
18/05/2005;19,51;1,00070751;0;0;0;0;0;0;0;
17/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
16/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
13/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
12/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
11/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
10/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
09/05/2005;19,52;1,00070784;0;0;0;0;0;0;0;
06/05/2005;19,51;1,00070751;0;0;0;0;0;0;0;
05/05/2005;19,51;1,00070751;0;0;0;0;0;0;0;
04/05/2005;19,51;1,00070751;0;0;0;0;0;0;0;
03/05/2005;19,51;1,00070751;0;0;0;0;0;0;0;
02/05/2005;19,5;1,00070718;0;0;0;0;0;0;0;
29/04/2005;19,5;1,00070718;0;0;0;0;0;0;0;
28/04/2005;19,5;1,00070718;0;0;0;0;0;0;0;
27/04/2005;19,5;1,00070718;0;0;0;0;0;0;0;
26/04/2005;19,49;1,00070685;0;0;0;0;0;0;0;
25/04/2005;19,49;1,00070685;0;0;0;0;0;0;0;
22/04/2005;19,49;1,00070685;0;0;0;0;0;0;0;
20/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
19/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
18/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
15/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
14/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
13/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
12/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
11/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
08/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
07/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
06/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
05/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
04/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
01/04/2005;19,24;1,00069853;0;0;0;0;0;0;0;
31/03/2005;19,25;1,00069886;0;0;0;0;0;0;0;
30/03/2005;19,25;1,00069886;0;0;0;0;0;0;0;
29/03/2005;19,25;1,00069886;0;0;0;0;0;0;0;
28/03/2005;19,25;1,00069886;0;0;0;0;0;0;0;
24/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
23/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
22/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
21/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
18/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
17/03/2005;19,24;1,00069853;0;0;0;0;0;0;0;
16/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
15/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
14/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
11/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
10/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
09/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
08/03/2005;18,75;1,00068218;0;0;0;0;0;0;0;
